"source","scenario (PRIMAP)","provenance","area (ISO3)","entity","unit","category (IPCC2006)","1880","1881","1882","1883","1884","1885","1886","1887","1888","1889","1890","1891","1892","1893","1894","1895","1896","1897","1898","1899","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"Andrew_Cement","231016","measured","GTM","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",10.9,10.9,10.9,10.9,14.54,14.54,14.54,14.54,18.17,21.81,29.07,29.07,29.07,29.07,39.98,39.98,47.25,58.15,58.15,54.51,61.78,58.15,76.32,90.86,116.3,98.13,109.0,87.22,109.0,109.0,112.7,130.8,152.6,152.6,192.6,219.8,239.4,247.9,273.9,268.0,241.5,236.2,206.5,191.4,239.6,290.4,587.8,352.3,381.6,725.1,620.8,602.7,481.2,515.3,494.1,466.9,547.6,640.9,682.7,835.3,846.1,839.9,833.6,910.1,985.4,975.7,1002.0,993.0,592.9,1099.0,1114.0,1119.0,1154.0,1357.0,1423.0,1303.0,1334.0,1175.0,1120.0,1252.0,1310.0,1310.0
"Andrew_Cement","231016","measured","GUY","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.7886,39.43,157.7,157.7,161.7,161.7,157.7,157.7,157.7
"Andrew_Cement","231016","measured","HKG","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",54.51,54.51,"",54.51,"","","","","",18.17,25.44,29.07,32.71,36.34,32.71,32.78,50.88,58.04,58.15,50.8,76.32,69.05,72.78,90.86,105.4,109.0,105.4,120.0,123.6,105.4,185.3,185.3,210.8,254.5,203.4,218.1,283.5,283.6,373.6,496.9,589.1,602.7,691.1,696.2,650.6,767.4,816.0,802.1,962.5,946.4,918.1,884.1,737.5,682.5,667.9,695.2,781.7,775.1,820.4,778.3,621.5,559.5,517.4,513.2,481.8,472.8,411.6,396.4,394.3,384.9,544.7,429.0,557.7,581.4,631.7,676.0,725.1,736.5,702.2,602.9,625.8,610.6,572.4,572.4,572.4
"Andrew_Cement","231016","measured","HND","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.634,18.17,21.81,29.07,29.07,36.34,47.25,50.88,54.51,65.42,65.42,76.32,79.39,93.15,113.8,102.4,140.2,121.8,117.4,126.8,105.5,206.0,140.7,126.3,217.7,238.9,152.6,157.9,194.9,240.9,276.7,276.5,291.5,271.1,299.0,252.2,293.1,383.7,416.0,354.9,384.7,499.5,509.3,467.6,480.0,522.0,514.2,619.4,643.2,648.0,636.8,606.3,667.6,765.4,692.2,662.0,722.9,782.4,910.0,833.4,765.4,633.6,701.6,701.6
"Andrew_Cement","231016","measured","HRV","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",387.4,0.0,0.0,433.2,300.2,292.2,313.6,371.6,287.4,304.7,484.2,467.1,0.0,"","",60.57,0.0,101.2,417.0,776.0,788.5,839.7,479.7,453.8,565.7,442.9,510.3,601.8,608.8,735.8,704.7,780.3,803.7,798.9,818.4,894.3,917.3,812.4,758.2,644.5,665.7,660.4,721.8,841.4,967.4,872.9,922.8,1008.0,1047.0,1059.0,1073.0,1085.0,1097.0,1416.0,1300.0,1351.0,1364.0,1334.0,1304.0,1271.0,1222.0,1199.0,1086.0,704.2,826.6,682.4,834.0,622.6,682.6,801.9,861.1,1129.0,1257.0,1443.0,1424.0,1427.0,1510.0,1542.0,1635.0,1662.0,1568.0,1247.0,1210.0,1082.0,1035.0,1141.0,1225.0,1169.0,1077.0,1287.0,1211.0,1184.0,1213.0,1205.0,1186.0
"Andrew_Cement","231016","measured","HTI","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,14.54,21.81,14.54,18.17,18.17,25.44,21.81,29.07,25.44,29.07,21.81,18.17,18.17,21.81,25.44,29.07,36.34,39.98,54.51,69.05,76.32,118.9,117.9,120.4,112.4,114.9,110.4,99.16,98.27,100.7,119.8,112.1,111.0,110.0,96.13,86.32,107.8,86.11,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.3,121.8,121.0,124.1,123.2,117.9,116.3,119.2,118.6,118.0,19.54,29.14,38.86,77.54,77.54,77.54,116.3,116.3,116.3,116.3,116.3,116.3
"Andrew_Cement","231016","measured","HUN","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",210.8,199.9,163.5,145.4,98.13,90.82,112.7,138.1,105.4,192.7,196.3,0.0,0.0,330.7,359.8,345.3,76.32,18.18,79.98,101.8,149.0,272.6,396.1,468.8,523.3,523.3,468.9,581.5,490.6,490.6,643.3,708.6,777.8,792.2,857.6,890.5,1116.0,1178.0,1287.0,1312.0,1385.0,1268.0,1370.0,1332.0,1448.0,1647.0,1650.0,1792.0,2037.0,2170.0,2223.0,2251.0,2143.0,2113.0,1977.0,1906.0,1848.0,1626.0,1687.0,1839.0,1785.0,1813.0,1751.0,1102.0,858.8,1022.0,1181.0,1186.0,1111.0,1174.0,1222.0,1224.0,1353.0,1357.0,1426.0,1412.0,1289.0,1199.0,1296.0,1328.0,1261.0,972.7,735.4,563.6,678.4,515.9,565.7,675.7,705.2,783.1,881.8,1023.0,928.8,1002.0,1002.0
"Andrew_Cement","231016","measured","IDN","CO2","CO2 * kt / year","2.A.1","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,69.07,65.4,39.98,36.34,54.52,69.06,65.42,0.0,0.0,83.58,0.0,83.6,0.0,0.0,0.0,0.0,0.0,3.634,18.17,0.0,0.0,50.88,69.03,72.71,72.69,72.69,72.69,123.5,149.0,170.8,192.6,221.7,250.8,163.5,218.1,181.7,167.2,174.4,203.5,265.3,272.6,241.4,298.2,366.9,421.5,548.1,925.6,1372.0,1920.0,2460.0,3068.0,3652.0,4000.0,4391.0,4783.0,5474.0,5977.0,6510.0,6768.0,7838.0,7719.0,9087.0,9777.0,10770.0,12540.0,13310.0,14270.0,16010.0,13080.0,14080.0,16450.0,18460.0,18140.0,17810.0,19050.0,18530.0,19050.0,19570.0,20540.0,19440.0,19460.0,21100.0,23290.0,24780.0,25530.0,24560.0,28710.0,28970.0,30830.0,30160.0,26300.0,27260.0,26840.0
"Andrew_Cement","231016","measured","IND","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",288.8,292.6,292.6,300.1,303.8,318.8,390.1,453.9,498.9,581.4,0.0,0.0,0.0,1084.0,1133.0,1095.0,1058.0,1110.0,1005.0,750.2,806.4,1088.0,1354.0,1658.0,1834.0,1958.0,2281.0,2326.0,2554.0,2903.0,3154.0,3537.0,4002.0,4205.0,4381.0,4771.0,4944.0,5398.0,5570.0,5821.0,5872.0,6438.0,6495.0,7052.0,7363.0,6921.0,6501.0,7288.0,8279.0,8322.0,8421.0,7752.0,7545.0,8888.0,9676.0,10950.0,12590.0,14390.0,16010.0,16410.0,18230.0,20790.0,22350.0,24500.0,25160.0,26600.0,28540.0,31100.0,34080.0,37420.0,39030.0,44590.0,45960.0,46740.0,49110.0,50880.0,55540.0,59690.0,64910.0,68330.0,73240.0,81270.0,86030.0,91310.0,100200.0,107800.0,115800.0,117500.0,123300.0,121000.0,139000.0,143700.0,122900.0,149000.0,164300.0
"Andrew_Cement","231016","measured","IRL","CO2","CO2 * kt / year","2.A.1",0.0,0.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.51,127.2,134.5,145.4,98.18,123.6,109.0,94.49,149.0,145.3,196.3,214.4,218.0,210.8,229.0,232.6,294.5,330.7,352.6,258.0,258.0,308.9,366.9,294.4,374.3,396.1,479.7,519.7,548.6,639.6,668.8,628.7,425.2,745.0,733.9,789.1,774.3,789.2,796.7,808.0,928.8,1066.0,967.8,1011.0,826.9,780.5,725.8,772.0,744.2,775.1,905.2,877.3,884.0,782.0,753.0,729.0,859.0,879.0,983.0,1145.0,1059.0,1166.0,1701.0,1851.0,1860.0,2127.0,2295.0,2357.0,2348.0,2374.0,2107.0,1327.0,1105.0,966.3,1177.0,1112.0,1461.0,1652.0,1794.0,1840.0,1916.0,1893.0,1770.0,2103.0,2103.0
"Andrew_Cement","231016","measured","IRN","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.71,25.44,25.44,18.17,18.17,10.9,21.8,21.81,32.71,29.07,32.71,32.71,25.44,32.74,32.59,65.42,109.0,156.2,203.5,287.1,392.5,367.1,367.1,367.0,367.1,388.9,690.6,690.5,959.5,1159.0,1272.0,1410.0,1668.0,1726.0,2235.0,2653.0,2985.0,3512.0,5746.0,3573.0,3678.0,4175.0,4610.0,4894.0,5209.0,5430.0,5440.0,5462.0,5250.0,5389.0,6130.0,6270.0,6226.0,6559.0,6780.0,6986.0,7081.0,7565.0,7862.0,8477.0,9118.0,9922.0,10450.0,10750.0,11320.0,11340.0,12300.0,14190.0,15630.0,17750.0,21560.0,23060.0,24070.0,24830.0,23490.0,20900.0,19760.0,18910.0,19090.0,20890.0,23870.0,22520.0,21650.0
"Andrew_Cement","231016","measured","IRQ","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.634,32.71,36.34,50.88,87.1,98.01,156.4,243.5,298.0,330.7,327.1,305.3,461.6,439.7,465.2,541.5,636.1,665.1,690.5,690.6,683.2,672.3,915.6,941.2,897.7,897.7,1178.0,1334.0,1534.0,2204.0,2417.0,2577.0,2597.0,2565.0,2536.0,3578.0,3537.0,3496.0,4317.0,4499.0,5289.0,4173.0,2071.0,822.3,816.2,810.0,847.3,638.2,672.8,785.4,1948.0,2319.0,2274.0,2537.0,691.3,890.1,1045.0,1235.0,1629.0,2310.0,2517.0,2868.0,3539.0,3478.0,4179.0,3143.0,3493.0,4540.0,4890.0,8382.0,9430.0,9779.0,10130.0,10130.0
"Andrew_Cement","231016","measured","ISL","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,"","",0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.54,39.98,36.23,36.34,47.25,47.38,54.67,54.51,58.15,58.3,50.76,47.25,43.5,57.9,64.7,64.45,75.02,78.26,70.83,67.0,63.19,59.42,59.16,58.9,58.63,54.81,54.69,54.44,50.7,60.69,60.41,53.35,51.56,47.98,45.1,39.05,36.54,36.84,40.82,45.47,53.18,60.39,64.44,57.69,38.27,32.11,49.79,53.95,61.05,63.17,60.83,28.1,9.924,19.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,""
"Andrew_Cement","231016","measured","ISR","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",39.98,39.98,50.88,65.42,69.05,90.86,76.32,79.95,47.25,54.51,72.69,58.15,109.0,83.59,87.22,72.69,130.8,163.5,79.95,119.9,189.0,218.1,221.7,229.0,279.8,327.1,301.6,356.2,352.5,385.2,399.8,417.9,472.5,504.9,541.3,621.5,578.0,396.1,545.0,646.7,683.4,683.6,740.0,593.2,833.0,1000.0,898.3,867.0,865.0,818.8,770.3,847.3,885.4,816.2,803.8,771.2,769.9,816.4,833.8,803.5,986.9,1194.0,1302.0,1457.0,1506.0,1900.0,1673.0,1719.0,2189.0,2273.0,2152.0,1820.0,1821.0,1885.0,1946.0,2158.0,2265.0,2271.0,2171.0,1815.0,2023.0,2251.0,2252.0,2170.0,2292.0,2233.0,1983.0,1982.0,1775.0,1515.0,1591.0,1728.0,1728.0
"Andrew_Cement","231016","measured","ITA","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1519.0,1730.0,1723.0,1519.0,1545.0,1756.0,2013.0,2086.0,1890.0,2155.0,2279.0,2526.0,2373.0,1381.0,1108.0,846.4,668.0,563.8,999.4,1363.0,1555.0,1995.0,2475.0,2758.0,3289.0,3871.0,4328.0,5270.0,5604.0,5906.0,6338.0,7120.0,7915.0,8911.0,9969.0,10920.0,11290.0,10230.0,11080.0,12980.0,14560.0,15490.0,16350.0,15560.0,16210.0,17410.0,17230.0,16080.0,16890.0,17570.0,17400.0,17680.0,18600.0,18290.0,17300.0,16880.0,16080.0,15430.0,14940.0,15310.0,15380.0,15790.0,15850.0,15690.0,16430.0,14070.0,13790.0,15310.0,13990.0,14230.0,14540.0,15280.0,15860.0,16390.0,16290.0,16940.0,17410.0,17400.0,17470.0,17910.0,16130.0,13340.0,13280.0,12580.0,10070.0,8877.0,8339.0,8196.0,7680.0,7711.0,7757.0,7912.0,7059.0,7919.0,7919.0
"Andrew_Cement","231016","measured","JAM","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,36.34,50.88,47.25,54.51,65.42,72.69,86.99,98.13,105.4,105.4,98.13,98.13,138.0,152.5,174.3,167.2,203.5,203.3,218.2,210.9,207.4,200.2,200.3,200.5,182.3,164.2,146.1,113.2,73.11,80.47,106.1,139.2,131.9,121.0,121.1,154.2,183.6,216.8,221.1,192.2,237.8,225.9,223.1,262.6,271.2,237.6,262.9,241.3,274.6,266.0,276.7,312.5,315.0,281.9,314.2,270.2,300.6,385.9,327.3,326.7,339.3,362.0,413.4,418.2,395.8,359.6,318.8,334.3,380.4,402.2,393.2
"Andrew_Cement","231016","measured","JOR","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,32.71,43.61,39.98,54.51,54.51,54.51,79.95,109.0,116.3,141.7,152.6,149.0,185.3,159.9,236.2,236.2,185.3,207.2,327.1,305.3,294.4,283.5,262.5,274.0,271.1,296.1,427.3,446.4,364.0,576.5,889.6,895.7,785.5,979.9,782.8,813.8,759.5,564.6,1289.0,1434.0,1620.0,1410.0,1401.0,1287.0,1041.0,1047.0,1021.0,1202.0,1321.0,1278.0,1391.0,1410.0,1400.0,1541.0,1566.0,1394.0,1409.0,996.5,1412.0,1463.0,1537.0,1572.0,1582.0,1635.0,1725.0,1212.0,1160.0,1299.0,1299.0
"Andrew_Cement","231016","measured","JPN","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1897.0,2112.0,1853.0,1788.0,1843.0,2366.0,2304.0,2904.0,3082.0,2984.0,2729.0,2508.0,2101.0,2882.0,2151.0,1861.0,1465.0,577.9,457.9,610.6,919.5,1621.0,2206.0,3238.0,3518.0,4332.0,5277.0,5222.0,6436.0,7501.0,7407.0,8533.0,11140.0,12180.0,14230.0,14800.0,16300.0,16160.0,18910.0,21240.0,23560.0,25400.0,28270.0,29270.0,32530.0,38190.0,35610.0,31800.0,33230.0,35240.0,40740.0,41980.0,41900.0,40260.0,38150.0,38100.0,37000.0,34050.0,33190.0,33190.0,35840.0,36700.0,38700.0,40350.0,41670.0,41220.0,42300.0,42140.0,42560.0,39930.0,35360.0,35010.0,35090.0,34370.0,32420.0,31940.0,31280.0,32280.0,31990.0,30660.0,28550.0,25310.0,24320.0,24980.0,25620.0,26810.0,26560.0,25940.0,25970.0,26430.0,26180.0,25330.0,24490.0,24400.0,23160.0
"Andrew_Cement","231016","measured","KAZ","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",58.67,72.58,93.89,100.5,105.9,83.09,108.4,137.7,180.3,168.2,175.6,175.7,179.1,179.3,"","","",55.99,105.7,149.6,206.0,250.0,328.7,388.4,442.4,501.4,597.4,708.2,784.0,912.6,1053.0,1228.0,1443.0,1615.0,1822.0,1942.0,2070.0,2310.0,2556.0,2712.0,2804.0,2881.0,3060.0,3115.0,3124.0,3159.0,3194.0,3248.0,3126.0,3016.0,2835.0,2576.0,2447.0,2335.0,2121.0,2042.0,1916.0,1767.0,1660.0,1519.0,1372.0,1211.0,1015.0,804.1,699.2,352.9,168.7,97.93,15.84,46.94,10.26,7.472,1.999,158.2,26.94,0.52,345.9,355.2,475.6,596.9,984.2,932.7,1025.0,1066.0,2321.0,3031.0,3238.0,3457.0,3525.0,3819.0,3893.0,3802.0,4450.0,3841.0,3841.0
"Andrew_Cement","231016","measured","KEN","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,10.9,14.54,18.17,36.34,65.42,90.86,101.8,109.0,156.5,174.2,163.3,171.1,170.8,207.2,239.5,240.2,236.2,268.6,316.6,392.5,392.6,396.4,393.3,422.2,444.2,488.0,568.4,557.3,422.6,630.6,645.8,646.0,634.8,577.1,420.2,650.6,657.7,618.2,603.7,751.7,708.7,751.3,706.2,723.9,781.0,876.3,702.3,641.9,624.8,571.0,572.2,658.3,772.8,862.7,1058.0,1083.0,1269.0,1410.0,1655.0,1849.0,2232.0,2312.0,2522.0,2921.0,3159.0,3343.0,3105.0,3005.0,2974.0,3692.0,4609.0,4861.0
"Andrew_Cement","231016","measured","KGZ","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",10.12,12.51,16.19,17.33,18.27,14.33,18.69,23.73,31.09,29.0,30.28,30.29,30.88,30.92,"","","",9.653,18.23,25.8,35.52,43.1,56.68,66.96,76.28,86.46,103.0,122.1,135.2,157.3,181.6,211.7,248.8,278.4,314.2,334.8,356.8,398.3,440.7,467.6,483.4,496.7,527.5,552.8,571.6,596.8,624.0,657.7,657.5,660.2,647.7,616.0,614.5,617.9,594.1,608.5,610.7,606.2,617.9,619.5,620.0,615.3,591.5,563.1,467.4,286.5,179.6,135.8,232.9,280.9,302.4,165.0,193.1,200.3,227.3,319.2,370.8,415.1,485.2,509.7,435.3,213.0,354.0,479.0,582.3,735.0,816.2,683.4,604.6,684.4,916.0,923.6,888.9,1171.0,1171.0
"Andrew_Cement","231016","measured","KHM","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.596,25.44,29.07,29.07,29.07,29.15,18.17,29.25,25.75,40.7,26.06,26.21,26.36,26.52,3.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","","","",56.61,56.91,114.4,86.26,86.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.63,371.3,347.5,370.1,430.9,486.7,507.1,510.5,652.9,1421.0,2301.0,3316.0,5007.0,5346.0,5887.0,5887.0
"Andrew_Cement","231016","measured","KIR","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Andrew_Cement","231016","measured","KNA","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Andrew_Cement","231016","measured","KOR","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.738,12.05,14.74,17.22,0.0,31.19,0.0,34.05,30.8,36.35,26.02,3.634,3.662,7.298,7.269,10.9,7.256,3.634,18.17,21.82,29.07,29.07,21.81,47.25,145.4,178.1,214.5,258.0,388.9,385.2,614.1,795.9,930.4,1207.0,1766.0,2388.0,2879.0,3391.0,3191.0,4015.0,4333.0,4953.0,5791.0,6909.0,7347.0,7950.0,7545.0,7531.0,8607.0,10220.0,9776.0,9761.0,11160.0,12210.0,13760.0,14430.0,15870.0,18960.0,21130.0,24700.0,26840.0,28100.0,28310.0,29320.0,22880.0,23720.0,24760.0,25670.0,27110.0,27920.0,26120.0,23330.0,23140.0,26280.0,26080.0,24550.0,24300.0,24720.0,24850.0,25050.0,25410.0,25780.0,26670.0,26350.0,24700.0,24930.0,22870.0,23700.0,23410.0
"Andrew_Cement","231016","measured","KSV","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",164.2,162.5,160.8,166.1,206.3,172.9,143.7,142.1,178.9,179.7,193.1,185.8,216.0,254.8,229.3,211.5,181.7,190.8,190.8
"Andrew_Cement","231016","measured","KWT","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.7,141.7,161.9,160.1,299.3,491.0,613.3,719.1,711.0,509.9,530.4,527.7,444.2,439.0,380.4,469.0,375.6,40.59,219.1,204.0,405.0,783.8,797.7,791.6,528.2,559.1,458.8,349.0,588.1,677.7,938.2,747.3,776.5,796.6,930.8,719.1,717.0,796.2,834.6,1045.0,977.9,1083.0,1397.0,1187.0,1187.0,1362.0,1187.0,1222.0,1222.0
"Andrew_Cement","231016","measured","LAO","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","",2.846,2.843,4.056,4.052,31.57,33.96,32.31,32.27,37.07,36.91,95.88,99.44,99.01,98.58,156.2,153.9,152.8,381.7,458.0,491.7,565.7,824.3,839.9,1183.0,1300.0,1503.0,1832.0,1987.0,2351.0,5500.0,5500.0
"Andrew_Cement","231016","measured","LBN","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3.634,10.9,14.54,"",50.88,58.15,61.78,61.78,58.15,21.81,21.81,348.9,36.34,65.42,72.69,72.69,83.59,101.8,116.3,130.5,148.6,141.7,149.0,167.2,225.3,239.9,276.2,250.8,367.1,422.2,432.5,425.2,443.4,436.1,479.7,541.5,501.5,447.5,617.8,660.8,713.3,768.7,728.0,730.8,662.8,651.5,494.1,476.2,692.2,456.0,689.0,457.9,376.3,290.2,213.4,176.1,159.2,142.2,125.3,107.8,90.99,123.6,191.0,155.0,475.0,782.5,845.7,1334.0,1334.0,1631.0,1688.0,1676.0,2305.0,2615.0,2749.0,2012.0,2263.0,2322.0,2542.0,2571.0,2578.0,2389.0,2539.0,2613.0,2395.0,2292.0,2242.0,2047.0,1395.0,852.6,788.1,788.1
